X,Y,Z,C
107,161.594,32.568,0
107,161.394,32.572,0
107,161.194,32.575,0
107,160.994,32.579,0
107,160.794,32.582,0
107,160.594,32.586,0
107,160.394,32.589,0
107,160.194,32.593,0
107,159.994,32.596,0
107,159.794,32.6,0
107,159.594,32.603,0
107,159.394,32.607,0
107,159.194,32.61,0
107,158.994,32.614,0
107,158.795,32.617,0
107,158.595,32.621,0
107,158.395,32.624,0
107,158.195,32.628,0
107,157.995,32.631,0
107,157.795,32.635,0
107,157.595,32.638,0
107,157.395,32.642,0
107,157.195,32.645,0
107,156.995,32.649,0
107,156.795,32.652,0
107,156.595,32.656,0
107,156.395,32.659,0
107,156.195,32.663,0
107,155.995,32.666,0
107,155.795,32.67,0
107,155.595,32.673,0
107,155.395,32.677,0
107,155.195,32.68,0
107,154.995,32.684,0
107,154.795,32.687,0
107,154.595,32.691,0
107,154.395,32.694,0
107,154.195,32.698,0
107,153.995,32.701,0
107,153.795,32.705,0
107,153.595,32.708,0
107,153.395,32.712,0
107,153.195,32.715,0
107,152.995,32.719,0
107,152.795,32.722,0
107,152.595,32.726,0
107,152.395,32.729,0
107,152.196,32.732,0
107,151.996,32.736,0
107,151.796,32.739,0
107,151.596,32.743,0
107,151.396,32.746,0
107,151.196,32.75,0
107,150.996,32.753,0
107,150.796,32.757,0
107,150.596,32.76,0
107,150.396,32.764,0
107,150.196,32.767,0
107,149.996,32.771,0
107,149.796,32.774,0
107,149.596,32.778,0
107,149.396,32.781,0
107,149.196,32.785,0
107,148.996,32.788,0
107,148.796,32.792,0
107,148.596,32.795,0
107,148.396,32.799,0
107,148.196,32.802,0
107,147.996,32.806,0
107,147.796,32.809,0
107,147.596,32.813,0
107,147.396,32.816,0
107,147.196,32.82,0
107,146.996,32.823,0
107,146.796,32.827,0
107,146.596,32.83,0
107,146.396,32.834,0
107,146.196,32.837,0
107,145.996,32.841,0
107,145.796,32.844,0
107,145.597,32.848,0
107,145.397,32.851,0
107,145.197,32.855,0
107,144.997,32.858,0
107,144.797,32.862,0
107,144.597,32.865,0
107,144.397,32.869,0
107,144.197,32.872,0
107,143.997,32.876,0
107,143.797,32.879,0
107,143.597,32.883,0
107,143.397,32.886,0
107,143.197,32.89,0
107,142.997,32.893,0
107,142.797,32.897,0
107,142.597,32.9,0
107,142.397,32.904,0
107,142.197,32.907,0
107,141.997,32.911,0
107,141.797,32.914,0
107,141.597,32.917,0
107,141.397,32.921,0
107,141.197,32.924,0
107,140.997,32.928,0
107,140.797,32.931,0
107,140.597,32.935,0
107,140.397,32.938,0
107,140.197,32.942,0
107,139.997,32.945,0
107,139.797,32.949,0
107,139.597,32.952,0
107,139.397,32.956,0
107,139.197,32.959,0
107,138.998,32.963,0
107,138.798,32.966,0
107,138.598,32.97,0
107,138.398,32.973,0
107,138.198,32.977,0
107,137.998,32.98,0
107,137.798,32.984,0
107,137.598,32.987,0
107,137.398,32.991,0
107,137.198,32.994,0
107,136.998,32.998,0
107,136.798,33.001,0
107,136.598,33.005,0
107,136.398,33.008,0
107,136.198,33.012,0
107,135.998,33.015,0
107,135.798,33.019,0
107,135.598,33.022,0
107,135.398,33.026,0
107,135.198,33.029,0
107,134.998,33.033,0
107,134.798,33.036,0
107,134.598,33.04,0
107,134.398,33.043,0
107,134.198,33.047,0
107,133.998,33.05,0
107,133.798,33.054,0
107,133.598,33.057,0
107,133.398,33.061,0
107,133.198,33.064,0
107,132.998,33.068,0
107,132.798,33.071,0
107,132.598,33.075,0
107,132.399,33.078,0
107,132.199,33.082,0
107,131.999,33.085,0
107,131.799,33.089,0
107,131.599,33.092,0
107,131.399,33.096,0
107,131.199,33.099,0
107,130.999,33.102,0
107,130.799,33.106,0
107,130.599,33.109,0
107,130.399,33.113,0
107,130.199,33.116,0
107,129.999,33.12,0
107,129.799,33.123,0
107,129.599,33.127,0
107,129.399,33.13,0
107,129.199,33.134,0
107,128.999,33.137,0
107,128.799,33.141,0
107,128.599,33.144,0
107,128.399,33.148,0
107,128.199,33.151,0
107,127.999,33.155,0
107,127.799,33.158,0
107,127.599,33.162,0
107,127.399,33.165,0
107,127.199,33.169,0
107,126.999,33.172,0
107,126.799,33.176,0
107,126.599,33.179,0
107,126.399,33.183,0
107,126.199,33.186,0
107,126,33.19,0
107,125.8,33.193,0
107,125.6,33.197,0
107,125.4,33.2,0
107,125.2,33.204,0
107,125,33.207,0
107,124.8,33.211,0
107,124.6,33.214,0
107,124.4,33.218,0
107,124.2,33.221,0
107,124,33.225,0
107,123.8,33.228,0
107,123.6,33.232,0
107,123.4,33.235,0
107,123.2,33.239,0
107,123,33.242,0
107,122.8,33.246,0
107,122.6,33.249,0
107,122.4,33.253,0
107,122.2,33.256,0
107,122,33.26,0
107,121.8,33.263,0
107,121.6,33.267,0
107,121.4,33.27,0
107,121.2,33.274,0
107,121,33.277,0
107,120.8,33.28,0
107,120.6,33.284,0
107,120.4,33.287,0
107,120.2,33.291,0
107,120,33.294,0
107,119.8,33.298,0
107,119.6,33.301,0
107,119.401,33.305,0
107,119.201,33.308,0
107,119.001,33.312,0
107,118.801,33.315,0
107,118.601,33.319,0
107,118.401,33.322,0
107,118.201,33.326,0
107,118.001,33.329,0
107,117.801,33.333,0
107,117.601,33.336,0
107,117.401,33.34,0
107,117.201,33.343,0
107,117.001,33.347,0
107,116.801,33.35,0
107,116.601,33.354,0
107,116.401,33.357,0
107,116.201,33.361,0
107,116.001,33.364,0
107,115.801,33.368,0
107,115.601,33.371,0
107,115.401,33.375,0
107,115.201,33.378,0
107,115.001,33.382,0
107,114.801,33.385,0
107,114.601,33.389,0
107,114.401,33.392,0
107,114.201,33.396,0
107,114.001,33.399,0
107,113.801,33.403,0
107,113.601,33.406,0
107,113.401,33.41,0
107,113.201,33.413,0
107,113.001,33.417,0
107,112.802,33.42,0
107,112.602,33.424,0
107,112.402,33.427,0
107,112.202,33.431,0
107,112.002,33.434,0
107,111.802,33.438,0
107,111.602,33.441,0
107,111.402,33.445,0
107,111.202,33.448,0
107,111.002,33.452,0
107,110.802,33.455,0
107,110.602,33.459,0
107,110.402,33.462,0
107,110.202,33.465,0
107,110.002,33.469,0
107,109.802,33.472,0
107,109.602,33.476,0
107,109.402,33.479,0
107,109.202,33.483,0
107,109.002,33.486,0
107,108.802,33.49,0
107,108.602,33.493,0
107,108.402,33.497,0
107,108.202,33.5,0
107,108.002,33.504,0
107,107.802,33.507,0
107,107.602,33.511,0
107,107.402,33.514,0
107,107.202,33.518,0
107,107.002,33.521,0
107,106.802,33.525,0
107,106.602,33.528,0
107,106.402,33.532,0
107,106.203,33.535,0
107,106.003,33.539,0
107,105.803,33.542,0
107,105.603,33.546,0
107,105.403,33.549,0
107,105.203,33.553,0
107,105.003,33.556,0
107,104.803,33.56,0
107,104.603,33.563,0
107,104.403,33.567,0
107,104.203,33.57,0
107,104.003,33.574,0
107,103.803,33.577,0
107,103.603,33.581,0
107,103.403,33.584,0
107,103.203,33.588,0
107,103.003,33.591,0
107,102.803,33.595,0
107,102.603,33.598,0
107,102.403,33.602,0
107,102.203,33.605,0
107,102.003,33.609,0
107,101.803,33.612,0
107,101.603,33.616,0
107,101.403,33.619,0
107,101.203,33.623,0
107,101.003,33.626,0
107,100.803,33.63,0
107,100.603,33.633,0
107,100.403,33.637,0
107,100.203,33.64,0
107,100.003,33.644,0
107,99.803,33.647,0
107,99.604,33.65,0
107,99.404,33.654,0
107,99.204,33.657,0
107,99.004,33.661,0
107,98.804,33.664,0
107,98.604,33.668,0
107,98.404,33.671,0
107,98.204,33.675,0
107,98.004,33.678,0
107,97.804,33.682,0
107,97.604,33.685,0
107,97.404,33.689,0
107,97.204,33.692,0
107,97.004,33.696,0
107,96.804,33.699,0
107,96.604,33.703,0
107,96.404,33.706,0
107,96.204,33.71,0
107,96.004,33.713,0
107,95.804,33.717,0
107,95.604,33.72,0
107,95.404,33.724,0
107,95.204,33.727,0
107,95.004,33.731,0
107,94.804,33.734,0
107,94.604,33.738,0
107,94.404,33.741,0
107,94.204,33.745,0
107,94.004,33.748,0
107,93.804,33.752,0
107,93.604,33.755,0
107,93.404,33.759,0
