time_ms,X,Y,Z,v
4816.583240753745,107.0,-19.319495163067298,35.72612242744601,100.0
4836.569063329485,107.0,-21.31776514158138,35.76109647712372,100.0
4856.554885905228,107.0,-23.316035120095545,35.79607052680143,100.0
4876.540708480969,107.0,-25.314304873095267,35.83105957309643,100.0
4896.526531056711,107.0,-27.312580486802396,35.865711609736046,100.0
4916.512353632452,107.0,-29.31085061663945,35.90067701233279,100.0
4936.498176208194,107.0,-31.309120746476587,35.93564241492953,100.0
4956.483998783936,107.0,-33.30739056335017,35.97062781126701,100.0
4976.469821359678,107.0,-35.305646114650834,36.006241152866274,100.0
4996.455643935419,107.0,-37.30139525409108,36.108629644056826,100.0
5016.441466511161,107.0,-39.28968345020553,36.309234357600666,100.0
5036.427289086902,107.0,-41.26657305442317,36.601700054801846,100.0
5056.413111662645,107.0,-43.22886296360576,36.98003202293047,100.0
5076.398934238386,107.0,-45.17396607906018,37.43866136058252,100.0
5096.384756814127,107.0,-47.100346542318874,37.970540379750915,100.0
5116.370579389869,107.0,-49.00658840307614,38.57066352312524,100.0
5136.356401965611,107.0,-50.891466014628705,39.23491039898607,100.0
5156.342224541353,107.0,-52.754640320286875,39.95780658076084,100.0
5176.328047117094,107.0,-54.59618742866497,40.73416844724564,100.0
5196.313869692836,107.0,-56.41539113822081,41.56155384944071,100.0
5216.299692268578,107.0,-58.21287183588562,42.4351541530381,100.0
5236.28551484432,107.0,-59.988338611759694,43.35266944007713,100.0
5256.27133742006,107.0,-61.74219158120109,44.310867285472604,100.0
5276.257159995803,107.0,-63.4750071303684,45.30661465213493,100.0
5296.242982571544,107.0,-65.18680486749437,46.33808535933476,100.0
5316.228805147286,107.0,-66.87805948154383,47.40291375151913,100.0
5336.214627723028,107.0,-68.54937986899945,48.49876003288517,100.0
5356.200450298769,107.0,-70.20054221326204,49.62476714824312,100.0
5376.186272874511,107.0,-71.83242843639755,50.778531648509336,100.0
5396.172095450253,107.0,-73.44506675123647,51.95905006342735,100.0
5416.157918025994,107.0,-75.03874948984495,53.16503441620939,100.0
5436.143740601736,107.0,-76.61270216591022,54.396658786787036,100.0
5456.129563177477,107.0,-78.16717501719607,55.65277565925098,100.0
5476.11538575322,107.0,-79.70047449731851,56.93465927732952,100.0
5496.101208328962,107.0,-81.21289741124002,58.24110237273962,100.0
5516.087030904702,107.0,-82.70410545042091,59.57170628058272,100.0
5536.072853480445,107.0,-84.17345338855493,60.926418590630306,100.0
5556.058676056186,107.0,-85.62010281142933,62.305337697822914,100.0
5576.044498631928,107.0,-87.04436508323222,63.70736508323222,100.0
5596.030321207669,107.0,-88.44644453303223,65.13158282558734,100.0
5616.016143783411,107.0,-89.82591350798725,66.57771804500833,100.0
5636.001966359153,107.0,-91.18252125277913,68.04532198068142,100.0
5655.9877889348945,107.0,-92.51603341760726,69.53393994466984,100.0
5675.973611510636,107.0,-93.82789128436924,71.04167288633943,100.0
5695.959434086378,107.0,-95.11736966769575,72.56860100644646,100.0
5715.945256662119,107.0,-96.38472396974348,74.11393821674793,100.0
5735.931079237862,107.0,-97.6309094050182,75.67639335957949,100.0
5755.916901813603,107.0,-98.8563810886779,77.25514420573596,100.0
5775.902724389344,107.0,-100.06173322098573,78.8493109613143,100.0
